Chl,EC,DO,Phycoprotein,Turbidity,T,PH,Ammonia Nitrogen
15.85,405.56,9.87,3098.18,6.61,28.346,8.73,0.87
15.86,405.53,9.87,3088.01,6.63,28.34,8.73,0.87
16.01,405.49,9.87,3087.46,6.59,28.333,8.73,0.87
16.0,405.46,9.86,3070.12,6.68,28.324,8.73,0.87
16.03,405.41,9.85,3065.38,6.75,28.316,8.72,0.86
15.92,405.42,9.85,3099.02,6.76,28.307,8.72,0.86
16.03,405.37,9.84,3101.9,6.64,28.3,8.72,0.86
16.07,405.38,9.83,3134.6,6.66,28.295,8.72,0.86
16.09,405.36,9.82,3150.47,6.68,28.292,8.72,0.86
15.97,405.39,9.81,3135.15,6.72,28.292,8.72,0.86
15.95,405.38,9.81,3146.99,6.76,28.294,8.71,0.86
16.13,405.44,9.8,3157.38,6.69,28.296,8.71,0.86
16.12,405.48,9.79,3171.23,6.65,28.3,8.71,0.86
16.1,405.49,9.79,3164.88,6.67,28.305,8.71,0.86
16.18,405.51,9.79,3169.89,6.67,28.311,8.71,0.86
16.15,405.57,9.79,3173.06,6.63,28.318,8.71,0.86
16.03,405.56,9.79,3149.36,6.64,28.326,8.71,0.86
15.82,405.64,9.79,3123.42,6.66,28.333,8.71,0.86
15.58,405.69,9.78,3114.66,6.77,28.341,8.71,0.86
15.48,405.76,9.77,3107.76,6.77,28.35,8.7,0.86
15.34,405.78,9.76,3117.95,6.74,28.358,8.7,0.86
15.26,405.86,9.75,3108.42,6.74,28.366,8.7,0.86
15.11,405.95,9.74,3099.13,6.72,28.374,8.7,0.86
15.13,406.05,9.73,3085.74,6.72,28.383,8.7,0.86
15.02,406.09,9.72,3070.3,6.59,28.388,8.7,0.86
14.86,406.15,9.71,3041.69,6.51,28.392,8.7,0.86
14.73,406.19,9.7,3025.78,6.57,28.394,8.69,0.86
14.64,406.24,9.69,3020.25,6.58,28.394,8.69,0.86
14.51,406.26,9.68,3013.52,6.63,28.389,8.69,0.86
14.53,406.29,9.67,2991.78,6.68,28.383,8.69,0.86
14.39,406.29,9.65,2992.94,6.73,28.375,8.69,0.86
14.47,406.28,9.64,2963.09,6.75,28.368,8.68,0.86
14.29,406.26,9.62,2946.56,6.74,28.357,8.68,0.86
14.23,406.23,9.61,2920.0,6.75,28.347,8.68,0.86
14.05,406.22,9.59,2922.31,6.75,28.337,8.67,0.86
13.87,406.19,9.58,2916.36,6.72,28.327,8.67,0.86
13.82,406.14,9.57,2915.74,6.78,28.317,8.67,0.86
13.77,406.1,9.56,2927.95,6.72,28.307,8.66,0.86
13.76,406.1,9.54,2908.06,6.75,28.298,8.66,0.86
13.76,406.08,9.53,2898.74,6.77,28.29,8.65,0.86
13.65,406.08,9.52,2895.62,6.85,28.283,8.6,0.86
13.56,406.08,9.51,2883.84,6.83,28.277,8.64,0.86
13.46,406.12,9.5,2897.19,6.81,28.275,8.64,0.86
13.28,406.13,9.49,2890.22,6.75,28.275,8.0,0.86
13.15,406.14,9.48,2873.17,6.77,28.275,8.63,0.86
12.79,406.19,9.47,2844.71,6.77,28.278,8.63,0.86
12.55,406.26,9.46,2821.34,6.78,28.284,8.63,0.86
12.25,406.33,9.44,2788.31,6.79,28.291,8.62,0.86
12.02,406.41,9.43,2780.08,6.69,28.301,8.62,0.86
11.79,406.47,9.41,2747.43,6.71,28.31,8.61,0.86
11.67,406.56,9.39,2709.37,6.74,28.318,8.61,0.87
11.59,406.66,9.37,2676.37,6.72,28.324,8.6,0.87
11.52,406.72,9.35,2649.41,6.62,28.33,8.59,0.87
11.31,406.79,9.32,2635.53,6.61,28.333,8.59,0.87
11.19,406.83,9.3,2648.0,6.51,28.333,8.58,0.87
10.99,406.85,9.27,2651.64,6.51,28.332,8.58,0.87
10.84,406.89,9.25,2648.17,6.48,28.331,8.57,0.88
10.84,406.92,9.23,2635.49,6.42,28.328,8.57,0.88
10.79,406.95,9.21,2631.33,6.41,28.326,8.56,0.88
10.74,406.95,9.2,2629.36,6.43,28.324,8.56,0.88
10.62,406.97,9.18,2657.62,6.44,28.322,8.55,0.88
10.62,406.99,9.16,2634.39,6.46,28.321,8.55,0.88
10.52,407.0,9.14,2623.29,6.47,28.32,8.54,0.89
10.31,407.03,9.12,2590.15,6.54,28.321,8.54,0.89
10.27,407.01,9.11,2571.08,6.61,28.321,8.54,0.89
10.39,407.04,9.09,2565.03,6.61,28.321,8.53,0.89
10.37,407.02,9.08,2566.1,6.67,28.32,8.53,0.89
10.42,407.04,9.07,2539.35,6.67,28.319,8.53,0.9
10.52,407.02,9.06,2523.03,6.63,28.317,8.53,0.9
10.51,407.0,9.05,2531.1,6.59,28.314,8.52,0.9
10.5,406.98,9.04,2525.11,6.57,28.31,8.52,0.9
10.45,406.97,9.03,2524.66,6.5,28.306,8.52,0.9
10.5,406.93,9.02,2509.13,6.47,28.301,8.52,0.9
10.37,406.92,9.01,2511.18,6.43,28.297,8.51,0.9
10.45,406.86,9.01,2498.36,6.43,28.292,8.51,0.9
10.57,406.87,9.0,2488.77,6.42,28.289,8.51,0.91
10.49,406.85,9.0,2466.47,6.51,28.286,8.51,0.91
10.49,406.83,8.99,2468.19,6.51,28.281,8.51,0.91
10.36,406.77,8.99,2476.41,6.5,28.277,8.51,0.91
10.39,406.76,8.99,2440.98,6.48,28.273,8.5,0.91
10.34,406.73,8.98,2425.08,6.46,28.271,8.5,0.91
10.23,406.75,8.98,2437.44,6.47,28.268,8.5,0.91
10.24,406.7,8.97,2445.67,6.5,28.265,8.5,0.91
10.34,406.69,8.97,2427.64,6.55,28.263,8.5,0.91
10.39,406.64,8.97,2431.95,6.46,28.262,8.5,0.91
10.35,406.67,8.96,2434.27,6.53,28.261,8.5,0.91
10.36,406.63,8.96,2419.82,6.53,28.259,8.5,0.91
10.45,406.63,8.96,2416.65,6.53,28.256,8.5,0.91
10.46,406.56,8.96,2410.19,6.57,28.255,8.5,0.91
10.42,406.57,8.96,2418.22,6.63,28.253,8.5,0.91
10.63,406.54,8.96,2406.04,6.64,28.252,8.5,0.92
10.68,406.56,8.96,2405.8,6.63,28.25,8.5,0.92
10.66,406.53,8.97,2430.6,6.61,28.248,8.5,0.92
10.73,406.49,8.97,2442.15,6.64,28.247,8.5,0.92
10.82,406.47,8.97,2440.03,6.64,28.247,8.5,0.92
10.76,406.48,8.97,2441.58,6.6,28.246,8.51,0.92
10.82,406.47,8.97,2471.69,6.64,28.245,8.51,0.92
10.87,406.48,8.98,2476.32,6.65,28.245,8.51,0.92
10.93,406.48,8.98,2475.06,6.73,28.244,8.51,0.92
10.89,406.53,8.98,2481.7,6.77,28.244,8.51,0.92
10.81,406.59,8.99,2494.87,6.75,28.244,8.51,0.92
10.71,406.6,9.0,2508.8,6.86,28.244,8.51,0.92
10.68,406.62,9.0,2492.14,6.92,28.245,8.51,0.92
10.56,406.65,9.01,2476.5,6.83,28.247,8.52,0.92
10.42,406.71,9.02,2487.25,6.79,28.248,8.52,0.92
10.38,406.74,9.03,2465.79,6.7,28.25,8.52,0.92
10.33,406.74,9.03,2482.88,6.67,28.251,8.52,0.92
10.25,406.75,9.03,2475.58,6.68,28.253,8.52,0.92
10.15,406.76,9.04,2481.47,6.6,28.253,8.52,0.92
10.23,406.77,9.04,2482.4,6.51,28.253,8.52,0.92
10.25,406.78,9.04,2478.81,6.56,28.253,8.52,0.92
10.28,406.76,9.04,2473.77,6.56,28.253,8.52,0.92
10.4,406.76,9.03,2487.67,6.54,28.252,8.52,0.92
10.43,406.75,9.03,2486.05,6.6,28.251,8.52,0.92
10.44,406.76,9.03,2493.96,6.56,28.251,8.52,0.92
10.39,406.76,9.03,2550.47,6.57,28.251,8.52,0.92
10.29,406.76,9.03,2947.81,6.59,28.252,8.52,0.92
10.28,406.71,9.03,2655.16,6.55,28.252,8.52,0.92
10.28,406.73,9.02,2482.62,6.57,28.253,8.52,0.92
10.31,406.68,9.02,2420.33,6.65,28.254,8.52,0.92
10.21,406.7,9.01,2438.09,6.61,28.255,8.52,0.92
10.38,406.68,9.01,2446.26,6.62,28.255,8.52,0.92
10.36,406.7,9.01,2447.4,6.66,28.255,8.52,0.92
10.28,406.67,9.0,2440.43,6.63,28.255,8.52,0.92
10.43,406.71,9.0,2451.44,6.6,28.256,8.52,0.92
10.38,406.69,9.0,2452.12,6.63,28.256,8.52,0.92
10.44,406.7,8.99,2455.73,6.54,28.257,8.51,0.92
10.3,406.71,8.98,2450.15,6.52,28.258,8.51,0.92
10.34,406.73,8.98,2490.84,6.53,28.259,8.51,0.92
10.28,406.74,8.97,2480.23,6.43,28.26,8.51,0.92
10.39,406.74,8.97,2491.46,6.49,28.26,8.51,0.92
10.42,406.71,8.96,2489.04,6.46,28.259,8.51,0.92
10.44,406.71,8.95,2480.22,6.39,28.258,8.51,0.92
10.39,406.66,8.95,2499.07,6.39,28.256,8.5,0.92
10.53,406.66,8.94,2480.26,6.35,28.254,8.5,0.92
10.4,406.59,8.93,2479.77,6.32,28.253,8.5,0.92
10.23,406.56,8.92,2470.67,6.28,28.251,8.5,0.92
10.31,406.52,8.91,2444.34,6.23,28.251,8.49,0.92
10.27,406.56,8.9,2416.97,6.22,28.25,8.49,0.92
10.16,406.55,8.89,2410.31,6.24,28.25,8.49,0.92
10.2,406.56,8.88,2409.34,6.23,28.252,8.49,0.92
10.2,406.56,8.87,2393.73,6.2,28.254,8.48,0.92
10.18,406.61,8.86,2380.58,6.19,28.26,8.48,0.92
10.08,406.65,8.85,2399.51,6.19,28.267,8.48,0.92
10.11,406.8,8.84,2373.62,6.2,28.277,8.48,0.92
10.06,406.85,8.83,2038.53,6.27,28.287,8.47,0.92
9.94,406.97,8.82,2273.54,6.32,28.299,8.47,0.92
9.78,407.06,8.82,2439.48,6.33,28.312,8.47,0.92
9.77,407.21,8.81,2288.52,6.32,28.327,8.47,0.92
9.67,407.33,8.79,2253.7,6.29,28.344,8.46,0.92
9.57,407.45,8.78,2232.91,6.27,28.362,8.46,0.93
9.5,407.54,8.77,2244.11,6.26,28.38,8.46,0.93
9.55,407.66,8.77,2259.31,6.23,28.4,8.46,0.93
9.44,407.74,8.76,2267.28,6.23,28.417,8.46,0.93
9.36,407.85,8.76,2265.68,6.18,28.431,8.46,0.93
9.4,407.9,8.76,2275.59,6.21,28.441,8.46,0.93
9.37,407.95,8.77,2281.23,6.24,28.448,8.46,0.93
9.38,407.99,8.77,2302.55,6.25,28.451,8.46,0.93
9.37,407.98,8.78,2302.09,6.28,28.449,8.46,0.93
9.36,407.95,8.79,2309.59,6.26,28.445,8.47,0.93
9.41,407.92,8.8,2330.64,6.27,28.44,8.47,0.93
9.48,407.88,8.81,2342.54,6.29,28.433,8.47,0.93
9.44,407.83,8.81,2313.95,6.28,28.422,8.47,0.93
9.41,407.77,8.82,2327.35,6.3,28.41,8.48,0.93
9.45,407.69,8.83,2322.83,6.29,28.398,8.48,0.93
9.37,407.61,8.83,2309.32,6.28,28.385,8.48,0.93
9.24,407.56,8.84,2274.93,6.24,28.37,8.48,0.93
9.08,407.5,8.83,2274.52,6.24,28.356,8.48,0.92
9.06,407.43,8.83,2312.78,6.17,28.343,8.48,0.92
8.98,407.33,8.83,2273.66,6.2,28.331,8.48,0.92
8.95,407.25,8.82,2249.76,6.2,28.321,8.47,0.92
8.86,407.21,8.81,2255.48,6.17,28.312,8.47,0.92
8.86,407.13,8.8,2285.4,6.2,28.307,8.47,0.92
8.99,407.13,8.79,2292.69,6.14,28.305,8.47,0.92
9.15,407.08,8.78,2298.08,6.24,28.303,8.46,0.92
9.29,407.1,8.78,2302.78,6.17,28.304,8.46,0.92
9.49,407.07,8.78,2338.07,6.27,28.305,8.46,0.91
9.58,407.09,8.78,2304.31,6.31,28.307,8.46,0.91
9.61,407.07,8.78,2306.6,6.31,28.309,8.46,0.91
9.6,407.1,8.79,2304.28,6.33,28.311,8.46,0.91
9.55,407.04,8.8,2305.34,6.32,28.313,8.46,0.91
9.46,407.04,8.81,2271.85,6.31,28.314,8.47,0.91
9.5,406.98,8.81,2246.52,6.32,28.315,8.47,0.91
9.44,406.99,8.82,2218.44,6.37,28.315,8.47,0.91
9.62,406.95,8.83,2226.14,6.34,28.315,8.47,0.91
9.62,406.93,8.83,2213.09,6.38,28.315,8.47,0.91
9.57,406.88,8.83,2215.19,6.36,28.314,8.47,0.91
9.55,406.89,8.83,2204.24,6.4,28.313,8.47,0.91
9.61,406.86,8.83,2204.39,6.44,28.313,8.47,0.91
9.62,406.86,8.84,2206.4,6.4,28.315,8.47,0.91
9.58,406.83,8.84,2238.63,6.31,28.317,8.47,0.91
9.65,406.87,8.84,2225.74,6.28,28.32,8.47,0.91
9.62,406.87,8.84,2224.02,6.26,28.325,8.47,0.91
9.62,406.92,8.84,2218.25,6.22,28.33,8.47,0.91
9.6,406.89,8.83,2216.15,6.19,28.336,8.47,0.91
9.66,406.97,8.83,2202.73,6.18,28.342,8.47,0.91
9.68,407.03,8.83,2193.69,6.15,28.348,8.46,0.91
9.74,407.12,8.82,2182.25,6.28,28.356,8.46,0.91
9.77,407.13,8.81,2191.59,6.27,28.366,8.46,0.9
9.81,407.19,8.8,2168.65,6.27,28.376,8.46,0.9
9.72,407.21,8.8,2141.5,6.26,28.386,8.45,0.9
9.79,407.28,8.79,2143.97,6.3,28.398,8.45,0.9
9.76,407.3,8.77,2138.96,6.38,28.409,8.45,0.9
9.79,407.34,8.76,2119.42,6.41,28.419,8.44,0.9
9.66,407.35,8.75,2101.87,6.32,28.427,8.44,0.9
9.76,407.39,8.73,2111.19,6.35,28.436,8.44,0.9
9.87,407.47,8.72,2095.07,6.39,28.444,8.43,0.9
9.74,407.52,8.71,2083.85,6.38,28.452,8.43,0.9
9.76,407.59,8.7,2054.56,6.36,28.461,8.43,0.9
9.8,407.62,8.68,2074.8,6.3,28.471,8.43,0.9
9.8,407.71,8.67,2089.02,6.26,28.482,8.43,0.9
9.71,407.75,8.66,2085.34,6.29,28.49,8.42,0.9
9.8,407.81,8.66,2086.07,6.33,28.499,8.42,0.9
9.78,407.87,8.65,2091.01,6.3,28.505,8.42,0.89
9.75,407.91,8.64,2086.27,6.37,28.512,8.42,0.89
9.78,407.96,8.64,2089.31,6.41,28.518,8.42,0.89
9.64,408.07,8.64,2110.09,6.42,28.525,8.42,0.89
9.64,408.13,8.64,2124.31,6.43,28.534,8.42,0.89
9.6,408.25,8.63,2135.08,6.38,28.545,8.42,0.89
9.56,408.33,8.63,1755.77,6.3,28.556,8.42,0.89
9.48,408.41,8.62,2095.4,6.31,28.568,8.42,0.89
9.46,408.5,8.62,2098.53,6.29,28.579,8.42,0.88
9.49,408.58,8.62,2076.87,6.32,28.59,8.42,0.88
9.51,408.61,8.61,2112.84,6.27,28.6,8.42,0.88
9.5,408.68,8.61,2126.09,6.34,28.608,8.42,0.88
9.45,408.73,8.61,2117.06,6.37,28.617,8.43,0.88
9.41,408.83,8.61,2112.51,6.42,28.625,8.43,0.88
9.45,408.85,8.62,2112.96,6.48,28.632,8.43,0.88
9.36,408.91,8.62,2104.0,6.49,28.637,8.43,0.87
9.39,408.9,8.63,2111.42,6.45,28.641,8.43,0.87
9.35,408.96,8.64,2119.74,6.43,28.642,8.43,0.87
9.38,408.93,8.65,2153.24,6.44,28.64,8.44,0.87
9.38,408.89,8.66,2173.34,6.41,28.636,8.44,0.87
9.31,408.8,8.67,2168.75,6.39,28.629,8.44,0.87
9.31,408.77,8.69,2165.75,6.34,28.62,8.45,0.86
9.29,408.73,8.7,2184.12,6.28,28.609,8.45,0.86
9.35,408.67,8.71,2186.03,6.28,28.597,8.45,0.86
9.28,408.6,8.72,2201.56,6.26,28.583,8.46,0.86
9.33,408.58,8.73,2211.51,6.29,28.57,8.46,0.86
9.31,408.54,8.73,2224.37,6.25,28.559,8.46,0.86
9.19,408.54,8.74,2212.26,6.29,28.551,8.46,0.85
9.11,408.53,8.75,2200.32,6.23,28.545,8.46,0.85
9.07,408.52,8.75,2204.65,6.24,28.542,8.47,0.85
8.88,408.54,8.76,2222.67,6.27,28.542,8.47,0.85
8.72,408.57,8.77,2235.52,6.26,28.545,8.47,0.85
8.67,408.65,8.78,2231.35,6.26,28.551,8.47,0.85
8.53,408.72,8.79,2237.96,6.28,28.558,8.48,0.85
8.38,408.8,8.8,2241.75,6.27,28.568,8.48,0.85
8.3,408.84,8.81,2210.94,6.3,28.58,8.48,0.85
8.28,408.93,8.82,2218.58,6.34,28.594,8.48,0.84
8.15,409.05,8.83,2210.16,6.36,28.608,8.49,0.84
8.14,409.19,8.85,2228.31,6.38,28.623,8.49,0.84
8.07,409.28,8.85,2218.06,6.45,28.636,8.49,0.84
8.05,409.41,8.87,2218.33,6.43,28.645,8.49,0.84
8.01,409.47,8.87,2193.53,6.42,28.651,8.49,0.84
7.92,409.55,8.88,2198.91,6.5,28.652,8.5,0.84
7.95,409.61,8.89,2166.87,6.51,28.651,8.5,0.84
7.95,409.64,8.9,2179.58,6.53,28.644,8.5,0.84
7.92,409.62,8.9,2185.99,6.57,28.637,8.5,0.84
8.07,409.64,8.9,2171.34,6.54,28.627,8.5,0.84
8.17,409.63,8.9,2152.87,6.54,28.615,8.5,0.84
8.2,409.62,8.91,2151.41,6.6,28.605,8.5,0.84
8.25,409.56,8.91,2148.05,6.6,28.593,8.5,0.84
8.34,409.52,8.9,2161.95,6.57,28.581,8.5,0.84
8.38,409.47,8.9,2162.5,6.52,28.566,8.5,0.84
8.31,409.49,8.9,2175.56,6.53,28.554,8.5,0.83
8.32,409.44,8.9,2152.81,6.53,28.543,8.5,0.83
8.34,409.44,8.89,2147.09,6.52,28.533,8.5,0.83
8.41,409.41,8.89,2163.08,6.6,28.524,8.5,0.83
8.42,409.43,8.88,2156.45,6.73,28.518,8.5,0.83
8.41,409.41,8.87,2155.53,6.71,28.515,8.5,0.83
8.36,409.42,8.87,2159.23,6.81,28.514,8.5,0.83
8.31,409.41,8.86,2163.04,6.74,28.515,8.5,0.83
8.31,409.43,8.86,2160.87,6.7,28.517,8.5,0.83
8.31,409.45,8.86,2160.72,6.65,28.52,8.5,0.83
8.28,409.52,8.86,2166.23,6.6,28.523,8.5,0.83
8.27,409.51,8.85,2186.64,6.57,28.525,8.5,0.83
8.39,409.5,8.86,2180.87,6.45,28.526,8.5,0.83
8.44,409.51,8.86,2195.71,6.42,28.526,8.5,0.83
8.52,409.53,8.86,2196.45,6.46,28.525,8.5,0.83
8.54,409.52,8.86,2187.38,6.55,28.523,8.5,0.83
8.61,409.51,8.87,2186.75,6.6,28.52,8.5,0.83
8.59,409.47,8.88,2184.98,6.54,28.517,8.5,0.83
8.53,409.47,8.88,2181.52,6.49,28.514,8.5,0.83
8.59,409.49,8.88,2195.43,6.61,28.51,8.5,0.83
8.5,409.46,8.88,2189.23,6.64,28.506,8.5,0.83
8.43,409.5,8.88,2189.28,6.62,28.502,8.5,0.83
8.43,409.47,8.89,2172.49,6.55,28.499,8.5,0.83
8.38,409.5,8.88,2166.81,6.5,28.496,8.5,0.83
8.3,409.52,8.88,2174.92,6.55,28.495,8.5,0.83
8.24,409.56,8.88,2162.68,6.6,28.494,8.5,0.83
8.2,409.51,8.88,2144.93,6.59,28.493,8.5,0.83
8.2,409.54,8.88,2126.62,6.59,28.492,8.5,0.83
8.18,409.55,8.88,2131.0,6.61,28.492,8.5,0.83
8.23,409.62,8.88,2130.33,6.66,28.491,8.5,0.83
8.21,409.58,8.88,2119.16,6.78,28.487,8.5,0.83
8.28,409.6,8.88,2128.37,6.77,28.484,8.5,0.83
8.29,409.61,8.88,2109.39,6.71,28.481,8.5,0.83
8.18,409.63,8.88,2088.85,6.72,28.478,8.5,0.83
8.08,409.59,8.87,2084.75,6.67,28.475,8.5,0.83
8.08,409.57,8.87,2091.12,6.72,28.471,8.5,0.83
8.19,409.52,8.86,2090.49,6.71,28.466,8.5,0.83
8.15,409.52,8.85,2080.4,6.66,28.461,8.49,0.83
8.23,409.44,8.84,2084.28,6.65,28.453,8.49,0.83
8.27,409.4,8.83,2075.69,6.71,28.443,8.49,0.83
8.33,409.33,8.82,2065.87,6.8,28.429,8.49,0.83
8.2,409.29,8.81,2074.78,6.83,28.415,8.49,0.83
8.24,409.21,8.8,2080.57,6.9,28.4,8.49,0.83
8.39,409.16,8.78,2084.48,6.95,28.384,8.49,0.83
8.38,409.08,8.77,2069.83,6.93,28.368,8.48,0.84
8.5,409.0,8.76,2087.07,6.95,28.355,8.48,0.84
8.51,408.95,8.75,2088.89,6.95,28.344,8.48,0.84
8.63,408.9,8.74,2075.48,6.88,28.336,8.48,0.84
8.74,408.82,8.73,2085.03,6.85,28.329,8.48,0.84
8.85,408.76,8.72,2084.15,6.83,28.324,8.47,0.84
9.0,408.72,8.72,2069.98,6.84,28.322,8.47,0.84
9.1,408.66,8.72,2071.71,6.82,28.321,8.47,0.84
9.21,408.62,8.72,2069.98,6.82,28.322,8.47,0.84
9.18,408.55,8.72,2081.37,6.77,28.324,8.47,0.84
9.18,408.53,8.73,2075.86,6.75,28.326,8.48,0.84
9.21,408.49,8.73,2077.68,6.69,28.328,8.48,0.84
9.23,408.45,8.74,2086.27,6.63,28.329,8.48,0.84
9.4,408.4,8.75,2087.26,6.59,28.328,8.48,0.84
9.54,408.4,8.76,2092.24,6.61,28.325,8.48,0.85
9.72,408.32,8.76,2115.41,6.6,28.316,8.48,0.85
9.93,408.22,8.77,2120.28,6.63,28.305,8.48,0.85
10.05,408.09,8.78,2116.01,6.65,28.292,8.49,0.85
10.15,408.02,8.78,2123.1,6.65,28.279,8.49,0.85
10.12,407.94,8.78,2120.18,6.62,28.267,8.48,0.85
10.19,407.85,8.78,2122.74,6.67,28.256,8.48,0.85
10.28,407.77,8.77,2122.72,6.64,28.247,8.48,0.85
10.3,407.75,8.77,1974.57,6.59,28.241,8.48,0.85
10.39,407.68,8.76,2329.24,6.56,28.236,8.48,0.85
10.5,407.68,8.75,2393.59,6.57,28.232,8.48,0.85
10.71,407.63,8.75,2300.29,6.58,28.227,8.48,0.85
10.71,407.62,8.74,2222.38,6.67,28.222,8.47,0.86
10.93,407.61,8.73,2188.13,6.66,28.216,8.47,0.86
11.06,407.58,8.73,2195.15,6.63,28.211,8.47,0.86
11.17,407.51,8.72,2188.2,6.67,28.206,8.47,0.86
11.38,407.5,8.72,2187.06,6.67,28.2,8.47,0.86
11.75,407.46,8.71,2196.26,6.69,28.194,8.47,0.86
12.19,407.42,8.71,2211.55,6.71,28.188,8.47,0.86
12.5,407.39,8.71,2227.29,6.76,28.183,8.46,0.86
12.9,407.4,8.7,2248.34,6.8,28.179,8.46,0.86
13.21,407.42,8.7,2253.62,6.87,28.177,8.46,0.87
13.48,407.46,8.7,2277.43,6.87,28.177,8.46,0.87
13.61,407.5,8.7,2288.64,6.94,28.181,8.46,0.87
13.66,407.55,8.7,2313.44,6.99,28.188,8.46,0.87
13.91,407.6,8.7,2350.64,6.94,28.197,8.46,0.87
14.86,407.6,8.71,2402.95,6.94,28.209,8.46,0.87
15.02,407.58,8.72,2420.3,6.94,28.22,8.47,0.87
15.06,407.56,8.73,2429.25,6.89,28.23,8.47,0.88
15.04,407.52,8.75,2434.67,6.87,28.239,8.48,0.88
14.96,407.45,8.77,2458.03,6.88,28.246,8.48,0.88
14.92,407.39,8.8,2447.7,6.89,28.251,8.49,0.88
14.59,407.3,8.83,2458.53,6.87,28.253,8.49,0.88
14.21,407.24,8.87,2464.07,6.8,28.254,8.5,0.88
13.94,407.16,8.9,2462.79,6.81,28.255,8.51,0.88
13.53,407.08,8.94,2453.47,6.82,28.256,8.51,0.88
13.15,407.0,8.97,2446.18,6.79,28.256,8.52,0.88
12.97,406.95,9.0,2418.14,6.77,28.257,8.52,0.88
12.7,406.88,9.02,2428.09,6.71,28.258,8.53,0.88
12.73,406.8,9.03,2418.93,6.65,28.259,8.53,0.88
12.64,406.75,9.04,2422.54,6.63,28.261,8.53,0.88
12.5,406.77,9.05,2432.97,6.66,28.263,8.53,0.88
12.32,406.71,9.06,2419.19,6.65,28.265,8.53,0.88
12.19,406.7,9.06,2407.5,6.59,28.267,8.54,0.88
12.12,406.62,9.07,2398.89,6.57,28.27,8.54,0.88
11.97,406.62,9.07,2412.51,6.57,28.272,8.54,0.88
11.99,406.57,9.07,2413.57,6.6,28.273,8.54,0.88
12.17,406.52,9.07,2408.85,6.6,28.271,8.54,0.88
12.39,406.42,9.08,2398.53,6.57,28.265,8.54,0.88
12.64,406.41,9.08,2383.35,6.52,28.257,8.54,0.88
12.97,406.31,9.09,2411.59,6.56,28.246,8.54,0.88
13.33,406.28,9.09,2607.11,6.58,28.234,8.54,0.88
13.65,406.27,9.1,2572.54,6.62,28.222,8.55,0.88
13.93,406.37,9.11,2644.29,6.61,28.214,8.55,0.88
14.14,406.49,9.11,2546.51,6.65,28.211,8.55,0.88
14.39,406.73,9.12,2499.94,6.73,28.211,8.55,0.88
14.76,406.96,9.12,2502.9,6.85,28.215,8.55,0.88
14.92,407.29,9.12,2495.04,6.94,28.221,8.55,0.88
15.25,407.62,9.12,2477.52,7.04,28.227,8.55,0.88
15.38,407.97,9.12,2470.31,7.09,28.234,8.55,0.88
15.52,408.26,9.11,2481.54,7.23,28.241,8.55,0.88
15.26,408.53,9.1,2460.68,7.25,28.25,8.54,0.88
14.89,408.8,9.09,2448.07,7.35,28.259,8.54,0.88
14.41,409.09,9.07,2412.4,7.32,28.271,8.54,0.88
13.74,409.34,9.06,2370.23,7.3,28.282,8.54,0.88
13.16,409.61,9.04,2328.05,7.44,28.291,8.53,0.88
12.88,409.86,9.02,2288.71,7.51,28.294,8.53,0.88
12.8,410.14,8.99,2264.87,7.55,28.289,8.52,0.88
12.74,410.37,8.97,2242.36,7.63,28.28,8.52,0.88
12.73,410.62,8.94,2195.49,7.67,28.264,8.51,0.88
12.79,410.84,8.91,2153.04,7.77,28.247,8.5,0.88
12.8,411.07,8.87,2111.34,7.81,28.229,8.49,0.88
12.6,411.24,8.82,2095.81,7.78,28.214,8.48,0.88
12.52,411.38,8.78,2091.2,7.8,28.205,8.47,0.88
12.47,411.5,8.72,2072.14,7.88,28.198,8.45,0.88
12.56,411.57,8.67,2072.04,7.96,28.195,8.44,0.88
12.68,411.65,8.61,2040.13,7.91,28.193,8.43,0.88
12.83,411.64,8.56,2029.95,7.9,28.193,8.42,0.88
12.97,411.62,8.51,2012.7,7.95,28.193,8.41,0.89
13.03,411.6,8.46,2018.6,8.04,28.193,8.4,0.89
13.16,411.63,8.41,2028.59,8.01,28.193,8.39,0.89
13.23,411.59,8.37,2024.57,7.87,28.194,8.38,0.89
13.2,411.57,8.34,2021.62,7.88,28.196,8.37,0.89
13.22,411.5,8.31,2007.68,7.85,28.197,8.37,0.89
13.27,411.44,8.29,2025.64,7.92,28.197,8.36,0.89
13.3,411.37,8.27,2033.05,7.87,28.198,8.36,0.89
13.42,411.36,8.25,2049.13,7.86,28.199,8.35,0.9
13.38,411.32,8.24,2060.66,7.8,28.199,8.35,0.9
13.47,411.27,8.22,2056.35,7.87,28.2,8.35,0.9
13.55,411.23,8.22,2071.5,7.94,28.2,8.35,0.9
13.44,411.26,8.21,2064.94,7.91,28.2,8.34,0.9
13.51,411.2,8.21,2081.2,7.87,28.201,8.34,0.9
13.42,411.2,8.2,2084.39,7.79,28.201,8.34,0.9
13.24,411.14,8.2,2087.62,7.78,28.201,8.34,0.91
13.1,411.13,8.2,2100.51,7.73,28.201,8.34,0.91
13.19,411.08,8.2,2098.47,7.75,28.199,8.34,0.91
13.05,411.05,8.2,2097.28,7.62,28.196,8.34,0.91
12.87,411.0,8.19,2096.86,7.58,28.193,8.34,0.91
13.06,410.99,8.19,2113.51,7.61,28.19,8.34,0.91
13.06,410.97,8.19,2102.94,7.68,28.187,8.34,0.91
